instance,source,local,sha256,present,portable_candidate_local,portable_candidate_sha256,input_binding
sympy__sympy-18087,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18087/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18087/trajectory.json,9024e6c5423fa7b06afae62ba5f91b5c7a06a886cfe799a77707f9c527f9af2b,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-18087/trajectory.json,9b0887ef3c119944c1133fe9e3849cd804bed55d0d7abde6de77536e563a0d28,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-18189,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18189/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18189/trajectory.json,9e36d21196800734ceead347646d7172c24e80adc52c04a313a3b8ed34030671,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-18189/trajectory.json,2b25d06a8bf5bf18e12ea03cd544406eb4acc6b88ef3f8ee0b13af2d0027a6a6,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-18199,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18199/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18199/trajectory.json,0b491c94203debc2cbc7bed96159326537e710df20689378b0d2be81ed494d73,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-18199/trajectory.json,0cd7cbbac11bc58d3dc91302ba9e8fd42338432a3663730281b94a4f21b5c4ac,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-18621,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18621/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18621/trajectory.json,b08b9d06e54afbb2f81ad35bd7e0c2eb6399fbc9cf97245c89635736bf13fcf4,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-18621/trajectory.json,3a28e5920b20d98ba2671a0e2c6d473611fc976901767291f7d43d705bceb9b3,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-18698,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18698/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18698/trajectory.json,747ccc8551da0d1d8d537ac6f7e888f44f55c2e4f31d7139a8c3ea8b54cd203f,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-18698/trajectory.json,e7646b75c567a2be35d6b1626876720c844dbc17a2008e06cf0f44f37b361500,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-18835,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18835/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-18835/trajectory.json,a9f8f08f071d054ea87c65c88ead98144c55bfe360a4fa675b70f7aa1428130d,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-18835/trajectory.json,8f623923fe0d4c1ab8f2c29ce462acc28c42dd4fe99efe969b5ea245e7de5ad1,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-19007,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-19007/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-19007/trajectory.json,b2aac14a741a8bab92e33d5100c17f8482078703b5bc44ddb19f24b2f535a8db,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-19007/trajectory.json,ee7fb491ddf7222f129e8fba2ed18825f4befbc34cac6a95953b031f1180c166,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-19254,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-19254/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-19254/trajectory.json,123259a98e6169a5ef0d88590cd1feaeea76c3478364548d026891e233094b58,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-19254/trajectory.json,b6d0ee1239a7f08470c2eda560ec656bb84ca6fc5a471052ea732e07a30d7716,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-20154,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20154/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20154/trajectory.json,36c825f0c9c6b5d6f63fab41b6865b2152bb0641723a9e259c7d9019464b9b87,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-20154/trajectory.json,a6206e5b1414fb27d37e35160f6df3e7a3b15021118029312ce824f27532277e,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-20212,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20212/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20212/trajectory.json,4c31a10cdc90faca84f25d2aeea5a0b169152bb10bf436d935d52ad8861aa635,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-20212/trajectory.json,ff9aa40532f3f7e32ee5aa902c0fff5171cce8fe2b74eb83d75dac430c3ea614,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-20442,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20442/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20442/trajectory.json,abe2f78242bd48afdade1c156ddafb2dfeae85d7869ce65851343f96b949c41e,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-20442/trajectory.json,38eec73ce3e6a1da13c26acc86bf2705f717b3ebc8d4904e84bfd5a36cf9366e,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-20590,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20590/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20590/trajectory.json,620b1d21d10ed5bb0e2f31ef140f571a2c45caec691356b834ce0d99f4783714,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-20590/trajectory.json,029fa5ace01ea7a3ff2db5083eb52c0076abe7474e4d6e875fd24d10adc212e9,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-20639,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20639/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-20639/trajectory.json,d93302c3b70488c975e4acc4f5778f93bcb66040cdd8b2fc492d39c37ed9e9bc,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-20639/trajectory.json,542109288262d49c0405218914108f07eee338a8c82dff5a9c420fdb52085c91,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-21055,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-21055/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-21055/trajectory.json,ba2414177b528ce9b53aed6e6a55e95e7ef8e437c5cf800f2aa8f74c9626a92a,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-21055/trajectory.json,ab5ec01d17566de99e6a25533ca7709e0b72c696b7f41f5fa241ad983bae2181,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-21171,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-21171/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-21171/trajectory.json,8045c6c39a88e4f8321e00b1e3cfeaab7ad412b9c89202de57f94d945215daee,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-21171/trajectory.json,600b07c7a31f1b0cdc60dc57939197f51095a9f9f46780220d8ab9723e4bbd06,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-21379,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-21379/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-21379/trajectory.json,68d8d7b26ea7245a656f4a575e0d3f3e67ebc775beff1fdc834a9306f7e0696c,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-21379/trajectory.json,d7b3d78d080edcba0b46df333c56bfa5240df74f447c13719061ccdcbd37cd6d,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
sympy__sympy-22840,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-22840/trajectory.json,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/qwen3-coder-30b-ms/sympy__sympy-22840/trajectory.json,df626cda352249292851ae8d66ee94b010c84401da92f2805c7eef3b8d829d18,True,traces/supplement/79-20260920/spr_payload/det_traces/ms/sympy__sympy-22840/trajectory.json,1fab9fd1162d37529f69ea23f9d1e8488fdc2ea20aecd67ab43c30ef067dee8b,Current ms snapshot matches real-run driver default path; historical per-run input hash unavailable; old portable snapshot also retained
